"Sports Jerseys","Men's","http://www.aliexpress.com/category/200001469/sports-jerseys.html"
"Jackets","Men's","http://www.aliexpress.com/category/200001775/jackets.html"
"Socks","Men's","http://www.aliexpress.com/category/200001710/socks.html"
"Sports Jerseys","Boys'","http://www.aliexpress.com/category/200001465/sports-jerseys.html"
"Socks","Boys'","http://www.aliexpress.com/category/200001707/socks.html"
"Sports Jerseys","Women's","http://www.aliexpress.com/category/200001470/sports-jerseys.html"
"Jackets","Women's","http://www.aliexpress.com/category/200001776/jackets.html"
"Socks","Women's","http://www.aliexpress.com/category/200001711/socks.html"
"Sports Jerseys","Girls'","http://www.aliexpress.com/category/200001466/sports-jerseys.html"
"Sports Jerseys","Men's","http://www.aliexpress.com/category/200001156/sports-jerseys.html"
"Socks","Men's","http://www.aliexpress.com/category/200001619/socks.html"
"Shorts","Men's","http://www.aliexpress.com/category/200001560/shorts.html"
"Socks","Girls'","http://www.aliexpress.com/category/200001618/socks.html"
"Sports Jerseys","Girls'","http://www.aliexpress.com/category/200001456/sports-jerseys.html"
"Shorts","Boys'","http://www.aliexpress.com/category/200001552/shorts.html"
"Sports Jerseys","Boys'","http://www.aliexpress.com/category/200001155/sports-jerseys.html"
"Sports Jerseys","Women's","http://www.aliexpress.com/category/200001443/sports-jerseys.html"
"Sports Jerseys","Men's","http://www.aliexpress.com/category/200002005/sports-jerseys.html"
"Socks","Men's","http://www.aliexpress.com/category/200002013/socks.html"
"Shorts","Men's","http://www.aliexpress.com/category/200002009/shorts.html"
"Socks","Women's","http://www.aliexpress.com/category/200002014/socks.html"
"Sports Jerseys","Women's","http://www.aliexpress.com/category/200002006/sports-jerseys.html"
"Shorts","Women's","http://www.aliexpress.com/category/200002010/shorts.html"
"Sports Jerseys","Girls'","http://www.aliexpress.com/category/200002004/sports-jerseys.html"
"Sports Jerseys","Boys'","http://www.aliexpress.com/category/200002003/sports-jerseys.html"
"Jackets","Men's","http://www.aliexpress.com/category/200001763/jackets.html"
"Jackets","Women's","http://www.aliexpress.com/category/200001764/jackets.html"
"Trunks","Men's","http://www.aliexpress.com/category/200001877/trunks.html"
"Sports Jerseys","Men's","http://www.aliexpress.com/category/200001447/sports-jerseys.html"
"Robes","Men's","http://www.aliexpress.com/category/200001861/robes.html"
"Sports Jerseys","Women's","http://www.aliexpress.com/category/200001448/sports-jerseys.html"
"Trunks","Women's","http://www.aliexpress.com/category/200001878/trunks.html"
"Pants","Men's","http://www.aliexpress.com/category/200001497/pants.html"
"Shorts","Men's","http://www.aliexpress.com/category/200001567/shorts.html"
"Shirts","Men's","http://www.aliexpress.com/category/200001931/shirts.html"
"Socks","Men's","http://www.aliexpress.com/category/200001623/socks.html"
"Shorts","Women's","http://www.aliexpress.com/category/200001570/shorts.html"
"Shirts","Women's","http://www.aliexpress.com/category/200001932/shirts.html"
"Socks","Women's","http://www.aliexpress.com/category/200001624/socks.html"
"Jackets","Boys'","http://www.aliexpress.com/category/200003869/jackets.html"
"Shirts","Boys'","http://www.aliexpress.com/category/200001929/shirts.html"
"Socks","Boys'","http://www.aliexpress.com/category/200001621/socks.html"
"Socks","Girls'","http://www.aliexpress.com/category/200001622/socks.html"
"Armwarmers","Men's","http://www.aliexpress.com/category/200001809/armwarmers.html"
"Bib Shorts","Men's","http://www.aliexpress.com/category/200001813/bib-shorts.html"
"Caps","Men's","http://www.aliexpress.com/category/200001827/caps.html"
"Eyewear","Men's","http://www.aliexpress.com/category/200003501/eyewear.html"
"Gloves","Men's","http://www.aliexpress.com/category/200001837/gloves.html"
"Jackets","Men's","http://www.aliexpress.com/category/200001771/jackets.html"
"Legwarmers","Men's","http://www.aliexpress.com/category/200001855/legwarmers.html"
"Shorts","Men's","http://www.aliexpress.com/category/200001577/shorts.html"
"Socks","Men's","http://www.aliexpress.com/category/200001705/socks.html"
"Sports Jerseys","Men's","http://www.aliexpress.com/category/200001460/sports-jerseys.html"
"Vests","Men's","http://www.aliexpress.com/category/200001887/vests.html"
"Armwarmers","Women's","http://www.aliexpress.com/category/200001810/armwarmers.html"
"Bib Shorts","Women's","http://www.aliexpress.com/category/200001814/bib-shorts.html"
"Caps","Women's","http://www.aliexpress.com/category/200001828/caps.html"
"Eyewear","Women's","http://www.aliexpress.com/category/200003502/eyewear.html"
"Gloves","Women's","http://www.aliexpress.com/category/200001838/gloves.html"
"Jackets","Women's","http://www.aliexpress.com/category/200001772/jackets.html"
"Legwarmers","Women's","http://www.aliexpress.com/category/200001856/legwarmers.html"
"Shorts","Women's","http://www.aliexpress.com/category/200001578/shorts.html"
"Socks","Women's","http://www.aliexpress.com/category/200001706/socks.html"
"Sports Jerseys","Women's","http://www.aliexpress.com/category/200001462/sports-jerseys.html"
"Vests","Women's","http://www.aliexpress.com/category/200001975/vests.html"
"Caps","Boys'","http://www.aliexpress.com/category/200001825/caps.html"
"Eyewear","Boys'","http://www.aliexpress.com/category/200003499/eyewear.html"
"Gloves","Boys'","http://www.aliexpress.com/category/200001835/gloves.html"
"Jackets","Boys'","http://www.aliexpress.com/category/200001769/jackets.html"
"Legwarmers","Boys'","http://www.aliexpress.com/category/200001853/legwarmers.html"
"Shorts","Boys'","http://www.aliexpress.com/category/200001575/shorts.html"
"Socks","Boys'","http://www.aliexpress.com/category/200001703/socks.html"
"Sports Jerseys","Boys'","http://www.aliexpress.com/category/200001449/sports-jerseys.html"
"Armwarmers","Girls'","http://www.aliexpress.com/category/200001808/armwarmers.html"
"Caps","Girls'","http://www.aliexpress.com/category/200001826/caps.html"
"Eyewear","Girls'","http://www.aliexpress.com/category/200003500/eyewear.html"
"Gloves","Girls'","http://www.aliexpress.com/category/200001836/gloves.html"
"Sports Jerseys","Girls'","http://www.aliexpress.com/category/200001453/sports-jerseys.html"
"Jackets","Men's","http://www.aliexpress.com/category/200001779/jackets.html"
"Caps","Men's","http://www.aliexpress.com/category/200001831/caps.html"
"Shirts","Men's","http://www.aliexpress.com/category/200001940/shirts.html"
"Visors","Men's","http://www.aliexpress.com/category/200001891/visors.html"
"Socks","Men's","http://www.aliexpress.com/category/200001714/socks.html"
"Shorts","Men's","http://www.aliexpress.com/category/200001581/shorts.html"
"Shorts","Women's","http://www.aliexpress.com/category/200001582/shorts.html"
"Jackets","Women's","http://www.aliexpress.com/category/200001780/jackets.html"
"Shirts","Women's","http://www.aliexpress.com/category/200001939/shirts.html"
"Socks","Women's","http://www.aliexpress.com/category/200001715/socks.html"
"Caps","Women's","http://www.aliexpress.com/category/200001832/caps.html"
"Visors","Women's","http://www.aliexpress.com/category/200001892/visors.html"
"Visors","Boys'","http://www.aliexpress.com/category/200001889/visors.html"
"Visors","Girls'","http://www.aliexpress.com/category/200001890/visors.html"
"Sports Jerseys","Men's","http://www.aliexpress.com/category/200001478/sports-jerseys.html"
"Sports Jerseys","Girls'","http://www.aliexpress.com/category/200001477/sports-jerseys.html"
"Sports Jerseys","Boys'","http://www.aliexpress.com/category/200001476/sports-jerseys.html"
"Sports Jerseys","Women's","http://www.aliexpress.com/category/200001479/sports-jerseys.html"
"Sets","Girls'","http://www.aliexpress.com/category/200001782/sets.html"
"Shirts","Girls'","http://www.aliexpress.com/category/200001961/shirts.html"
"Sets","Boys'","http://www.aliexpress.com/category/200001781/sets.html"
"Shirts","Boys'","http://www.aliexpress.com/category/200001960/shirts.html"
"Sets","Men's","http://www.aliexpress.com/category/200001783/sets.html"
"Shirts","Men's","http://www.aliexpress.com/category/200001962/shirts.html"
"Sets","Women's","http://www.aliexpress.com/category/200001784/sets.html"
"Shirts","Women's","http://www.aliexpress.com/category/200001963/shirts.html"
"Jackets","Boys'","http://www.aliexpress.com/category/200002020/jackets.html"
"Jackets","Women's","http://www.aliexpress.com/category/200002023/jackets.html"
"Jackets","Men's","http://www.aliexpress.com/category/200002022/jackets.html"
"Sports Jerseys","Men's","http://www.aliexpress.com/category/200001482/sports-jerseys.html"
"Jackets","Men's","http://www.aliexpress.com/category/200001787/jackets.html"
"Shorts","Men's","http://www.aliexpress.com/category/200001589/shorts.html"
